,r2,rmse,kendall,spearman,mape,month,source
SAN JOSE DE LA MONTAÃ‘A,0.36544977757333674,8667.028674510671,0.38423645320197036,0.5536945812807881,29.171844971807964,6,agera5
SANTA RITA,0.21926067750326184,3855.047072286086,0.4126984126984127,0.5807334428024084,32.99469707178916,6,agera5
LA ENTRADA,0.5569726812390985,6165.19765556793,0.4594594594594595,0.6408250355618776,33.034282451750414,6,agera5
QUIMISTA,-2.306813914047643,19888.933505689827,0.4270463715116135,0.598566505245656,129.7666907543382,6,agera5
LA CEIBA,-0.8994326339170367,17040.82488220017,0.46726611028778775,0.6521249676883709,150.01717164600646,6,agera5
ROATAN,,,,,,6,agera5
TELA,-4.191950795052731,23002.866387175287,0.23333333333333336,0.35234521575984995,239.03175398965365,6,agera5
BALFATE,-6.045803478437198,18935.09981021277,0.2580645161290323,0.3632697947214076,372.0012546968257,6,agera5
YORO,0.2749814927076124,3261.71246228329,0.39402560455192037,0.5542181857971332,31.955186310782587,6,agera5
LA ESPERANZA,0.24469163365413205,6530.695765001376,0.4717741935483871,0.6715542521994134,26.525237553541114,6,agera5
CAYETANO,-0.5021030083000018,9112.43278003257,0.2199799303621526,0.316377968517837,37.654744117261984,6,agera5
EL GUINEO,-0.2432169832397848,11539.890711360062,0.17733990147783246,0.26256157635467975,48.46724285760329,6,agera5
AZACUALPA-PATUCA,-0.4080425988850984,12209.67040916523,0.13548387096774195,0.19879032258064516,48.830730714027354,6,agera5
SANTA MARIA,0.24459735203216781,4934.567592476015,0.3546798029556649,0.5064039408866994,30.791284889247926,6,agera5
CATACAMAS,-1.1326432310591819,7713.556755928128,0.23846153846153847,0.33489681050656667,34.31190495990562,6,agera5
MANTO,0.32242935103924486,2564.592095996376,0.4516129032258065,0.6191348973607037,30.29303571941499,6,agera5
EL VIJAO,-0.006066798899472259,4049.549560033617,0.43057075537018535,0.6079241889953049,45.36499673082457,6,agera5
LA LIMA,0.24979421114082367,2443.4579643831,0.42045454545454547,0.5665106951871658,52.135114023393136,6,agera5
TEGUCIGALPA,-0.2816985605849276,7560.729913456645,0.5974358974358975,0.7808630393996248,73.8275551559836,6,agera5
SANTA LUCIA,-0.009264445703706992,7029.700129625423,0.4367201426024956,0.5847211611917493,44.83533118252168,6,agera5
LA VENTA,-0.11516096667074738,3699.2743097526886,0.5726495726495727,0.7588522588522589,49.655115170085764,6,agera5
GUINOPE,-0.11708535476638882,7925.663995139169,0.507823613086771,0.6533537586169165,110.15443802471529,6,agera5
SAN ANTONIO DE FLORES,0.3446138286986036,8245.099381935788,0.4761904761904763,0.6483912483912485,40.910600961619615,6,agera5
SAN LUCAS,0.3023209401170751,9296.419913563563,0.5925339438596631,0.8084175317596071,33.010146357266954,6,agera5
TEXIGUAT,0.5618687604482085,6813.058126844429,0.6130867709815079,0.8069810701389648,37.44532991412362,6,agera5
AMAPALA,,,,,,6,agera5
ALIANZA,-0.23412675442138808,18310.406087088108,0.2938389945594486,0.42700760573586083,2118.753716110521,6,agera5
CHOLUTECA,0.007049492106252053,16553.02136759273,0.5276653171390013,0.7145748987854251,38.51476435747559,6,agera5
EL CEDRITO,0.29991630178496176,12951.773282430198,0.5195195195195196,0.72475106685633,673.5861118698574,6,agera5
GOASCORAN,0.27140997388897026,7916.891319021314,0.5248933143669986,0.708064339643287,39.32339386486991,6,agera5
LIURE,-1.2678636559527638,18752.28295554246,0.4452347083926032,0.6135244556297188,1024.2868482517395,6,agera5
NAMASIGUE,-0.9742880905432163,36140.70194764453,0.5971479500891266,0.7717341482047364,146.25546629179317,6,agera5
SABANA GRANDE,0.6199036945288474,10254.900674870818,0.7230769230769231,0.8908067542213884,30.411665300725367,6,agera5
LA LABOR,0.02409219316048261,5971.166562508041,0.5060728744939271,0.6854251012145749,33.21881399515737,6,agera5
LA MESA,-0.6836784076221329,8497.515210128171,0.3948717948717949,0.5333958724202628,84.72806702051241,6,agera5
POTRERILLOS,-1.0442609590465097,7661.335269022424,0.4031746031746032,0.5698841698841699,105.89887683309907,6,agera5
ESQUIAS,0.009951779814419193,3383.1290189127867,0.6,0.7939393939393938,28.64978302155496,7,imerg
LA ERMITA,0.007490910950005314,1597.2947781595778,0.3725490196078432,0.5067079463364293,39.70852961204632,7,imerg
SULACO,-3.481796860363403,8034.706462996467,0.4444444444444444,0.4666666666666666,135.52005340751745,7,imerg
PLAYITAS,-0.41174967460748957,1804.792112873628,0.4509803921568628,0.6780185758513931,44.23452621106649,7,imerg
FLORES,0.8074644834061762,711.5929330161813,0.7543859649122807,0.8947368421052632,46.8776499085337,7,imerg
PITO SOLO,-0.1832873762136522,15517.707447016548,0.4222222222222222,0.5272727272727272,31.23072778922877,7,imerg
SANTA ELENA,-0.7060939195784413,4576.324134851429,0.4222222222222222,0.49090909090909085,18.376658167504818,7,imerg
SANTA ROSA DE COPAN,0.43491815537578626,6739.87999086828,0.6023391812865496,0.736842105263158,32.22817452386584,7,imerg
EL NISPERO,0.5945134655280495,1655.001400177956,0.6666666666666666,0.7999999999999999,13.7338693598609,7,imerg
LA UNION,-0.8895715244983136,12393.124359631422,-0.1111111111111111,-0.16666666666666669,67.86375697087585,7,imerg
SAN JOSE DE LA MONTAÃ‘A,-2.512833131892985,7059.790276112491,0.15555555555555553,0.19999999999999998,30.224219257470818,7,imerg
SANTA RITA,-19.268997895355643,16033.247776165135,-0.16666666666666666,-0.2333333333333333,50.79284366395434,7,imerg
LA ENTRADA,0.6443491531929846,4006.039398264399,0.5147058823529411,0.7009803921568628,40.812522879434454,7,imerg
QUIMISTA,-2.9783048581725455,13696.1406952195,0.41176470588235287,0.5220588235294118,946.5940361393756,7,imerg
LA CEIBA,-0.6640363247244025,4685.240865125574,0.28421052631578947,0.38947368421052625,71.89503476146852,7,imerg
ROATAN,,,,,,7,imerg
TELA,-1.1701611797206155,14150.755030607917,0.15789473684210525,0.23759398496240602,84.94278017260382,7,imerg
BALFATE,-16.52427887514779,25825.744323670497,0.1473684210526316,0.2541353383458646,413.7481276923208,7,imerg
YORO,-0.11917907362172575,2617.5557985968235,0.4631578947368421,0.5969924812030075,40.3035168973921,7,imerg
LA ESPERANZA,0.534409826963618,4410.7448685750305,0.631578947368421,0.831578947368421,47.689936632823084,7,imerg
CAYETANO,-4.982969217344107,14265.929742514454,0.0303030303030303,0.02097902097902098,42.968220552489036,7,imerg
EL GUINEO,-8.561910472070116,49287.91854819681,-0.16363636363636364,-0.26363636363636367,61.338064865147665,7,imerg
AZACUALPA-PATUCA,-0.4987417293231706,34335.39866890037,0.2727272727272727,0.4545454545454546,88.28414926555558,7,imerg
SANTA MARIA,-1.9895787865012835,17327.362170879434,0.19999999999999998,0.17575757575757575,42.77590389294873,7,imerg
CATACAMAS,-0.6448764910583666,8233.78127956174,0.4105263157894737,0.5353383458646617,40.905464129499585,7,imerg
MANTO,-1.0936179304443785,5053.340682929961,0.1272727272727273,0.21818181818181823,34.46980267749893,7,imerg
EL VIJAO,-2.8313227525075435,13419.411855686812,0.0909090909090909,0.07272727272727274,51.07417308147561,7,imerg
LA LIMA,-0.3977525170016549,1892.7694656515246,0.30769230769230765,0.40659340659340654,29.05022828446025,7,imerg
TEGUCIGALPA,0.696541507066329,1098.5744182331023,0.6631578947368422,0.819548872180451,52.00825874803311,7,imerg
SANTA LUCIA,0.48961662714426923,1664.0418712033986,0.673202614379085,0.8142414860681115,26.858342723732203,7,imerg
LA VENTA,-0.5180225159616321,2203.466065611759,0.4285714285714286,0.5357142857142858,41.117132454690214,7,imerg
GUINOPE,0.2691894968429154,1846.4767568783577,0.27541131637762184,0.33247294053775,784.7452668514416,7,imerg
SAN ANTONIO DE FLORES,0.2699906115517171,3244.162916415329,0.4901960784313726,0.653250773993808,59.89813462566431,7,imerg
SAN LUCAS,0.419284167746544,4540.089699175717,0.5047619047619049,0.6928571428571427,513.8568695759337,7,imerg
TEXIGUAT,0.6373281152349797,2243.941977206827,0.7516339869281047,0.8988648090815273,146.36733129292162,7,imerg
AMAPALA,-0.9554018930467811,27521.387659804415,0.6842105263157894,0.8210526315789475,122.00557090250443,7,imerg
ALIANZA,0.6834934594629055,10678.023095216575,0.5272012675161055,0.6931569205479439,85.98405281469354,7,imerg
CHOLUTECA,-1.1820591868578725,34871.34215802235,0.7192982456140351,0.8982456140350877,154.4429966566939,7,imerg
EL CEDRITO,-1.344640276503203,30348.240817355258,0.607843137254902,0.7936016511867906,288.62831724356556,7,imerg
GOASCORAN,-2.6223043734440967,17844.493214714137,0.7894736842105262,0.9263157894736841,89.06511408937486,7,imerg
LIURE,-2.560317016902706,18547.658416198028,0.7385620915032681,0.8988648090815273,239.30043202694384,7,imerg
NAMASIGUE,-9.175437740436431,67915.34088495374,0.7362637362637363,0.8857142857142857,512.661709029253,7,imerg
SABANA GRANDE,0.6496515486767347,2743.773332118489,0.6631578947368422,0.825563909774436,167.45528120910265,7,imerg
LA LABOR,-0.08340686869694158,18271.847818119695,0.4842105263157895,0.6060150375939849,58.05544811287555,7,imerg
LA MESA,-5.461637970028509,12543.764486085312,0.22105263157894736,0.3443609022556391,124.16175976245114,7,imerg
POTRERILLOS,-8.866584086414347,22618.99297410159,0.32026143790849676,0.44272445820433437,227.38877751768575,7,imerg
ESQUIAS,-1.307793460842987,6881.180302083333,0.43728452428334424,0.5464456591829172,35.45667343196517,7,mswep
LA ERMITA,-1.4132739634446567,2931.154617598684,0.34733104882944565,0.4522624069799446,64.80963545812973,7,mswep
SULACO,0.043554777766029895,2237.227365301724,0.3201970443349753,0.42315270935960586,47.09686665623419,7,mswep
PLAYITAS,-3.252973512645095,4417.4045903716205,0.5075075075075075,0.6913229018492176,71.25452922997646,7,mswep
FLORES,0.5290005693497317,1683.7585601973685,0.5893239926860266,0.802101002458987,235.47585967441927,7,mswep
PITO SOLO,-1.2630450077181106,25781.608710937497,0.2275132275132275,0.30596606458675424,32.5464946876378,7,mswep
SANTA ELENA,-1.5085898366901231,15493.874791666667,0.296551724137931,0.4100111234705228,28.294090819976166,7,mswep
SANTA ROSA DE COPAN,0.326820204769979,5441.198816826923,0.5094599246349135,0.6861018356843068,29.590645161819168,7,mswep
EL NISPERO,0.048674531290991196,3237.7670043103453,0.5073891625615763,0.7034482758620688,18.282932974785318,7,mswep
LA UNION,-0.5751108100410462,6212.830932112069,0.29556650246305416,0.4004926108374383,38.97675048087649,7,mswep
SAN JOSE DE LA MONTAÃ‘A,-1.3582122021842822,8663.469395833334,0.4344827586206897,0.6209121245828698,31.74701016769907,7,mswep
SANTA RITA,-0.49660135423892493,3413.019137731482,0.1737891737891738,0.2588522588522589,33.909097825010114,7,mswep
LA ENTRADA,-0.086591339899311,8087.658386824323,0.44744744744744747,0.6178283546704598,53.70475712432891,7,mswep
QUIMISTA,-2.483050982831947,8100.250228040541,0.43125481743357363,0.5933258264231043,340.0060143621095,7,mswep
LA CEIBA,-0.10364166129923702,4518.6378354687495,0.35384615384615387,0.49249530956848037,37.649531150630516,7,mswep
ROATAN,,,,,,7,mswep
TELA,0.05386242417910425,5533.012829843749,0.36923076923076925,0.5240150093808631,33.851158702487595,7,mswep
BALFATE,-0.7358290612135063,2932.8179043560604,0.22180104750616442,0.30015877099867166,147.51687121997327,7,mswep
YORO,0.3122064833605911,1651.4323406249998,0.3888892834569938,0.5658787514732921,32.58530408757608,7,mswep
LA ESPERANZA,0.7308582151359087,1985.9078871093748,0.7379032258064517,0.8900293255131964,39.462599888576676,7,mswep
CAYETANO,-1.4744280592468422,11116.658583984376,0.10483870967741937,0.17448680351906154,33.02401655599919,7,mswep
EL GUINEO,-2.1864546340241917,33967.065193965514,0.07389162561576354,0.0881773399014778,51.41204355170031,7,mswep
AZACUALPA-PATUCA,-0.550739827921163,22344.2596875,0.2561576354679802,0.36157635467980287,62.543596335603894,7,mswep
SANTA MARIA,-0.04385297911387531,4021.24322198276,0.3497536945812807,0.48177339901477817,24.472303499955963,7,mswep
CATACAMAS,0.060613736013342745,3800.4310390625005,0.4307692307692308,0.5885553470919326,21.877604326627694,7,mswep
MANTO,-0.43469120168705877,3731.3600453629047,0.28602150537634413,0.4298387096774194,33.9705095882281,7,mswep
EL VIJAO,-0.8900422387989007,10915.082157258064,0.10967741935483873,0.16774193548387098,31.461400432614777,7,mswep
LA LIMA,-1.3839318305151496,3644.04803030303,0.3939393939393939,0.6072860962566846,44.54467874678853,7,mswep
TEGUCIGALPA,0.345542719078199,1634.0575285937502,0.7282051282051283,0.8701688555347094,44.8944483410585,7,mswep
SANTA LUCIA,0.5041014700569626,1417.3005189338237,0.6007130124777185,0.7799847211611917,28.766391562160386,7,mswep
LA VENTA,-0.0770596840222062,1337.1555324074075,0.4371428571428571,0.598473282442748,34.45467622339883,7,mswep
GUINOPE,-0.9453356839852778,3671.374628378378,0.30803915530969544,0.40021338461626377,745.0805477187229,7,mswep
SAN ANTONIO DE FLORES,0.42455778709712544,1857.4289409722219,0.5714285714285715,0.7490347490347491,114.56397970035039,7,mswep
SAN LUCAS,0.4350652430188249,2832.206070772059,0.5258467023172906,0.7277310924369748,124.02032746389673,7,mswep
TEXIGUAT,0.4620982776640067,2463.904568256579,0.5551602829650976,0.7290036669006509,81.80237401121711,7,mswep
AMAPALA,0.7438434323603518,3560.2240101973684,0.7069701280227597,0.8835758835758836,32.66880014612683,7,mswep
ALIANZA,0.5868983298745514,7984.569669642853,0.6021869245017336,0.792632539236304,36.24397187299328,7,mswep
CHOLUTECA,0.7755182168272992,2409.7629338815786,0.686121170228659,0.8631613516229862,29.458590067160973,7,mswep
EL CEDRITO,0.3853451998601196,5218.078243243243,0.5364389192466404,0.7009661561717914,103.23917424971229,7,mswep
GOASCORAN,0.08719552142276454,5748.454777960526,0.5163584637268849,0.7047817047817048,39.586367423974124,7,mswep
LIURE,0.3649258981594311,2309.3268174342106,0.5874822190611665,0.7586169165116533,78.47149417490783,7,mswep
NAMASIGUE,-0.24495678658519315,5875.1145680147065,0.510258900616406,0.6579570651030614,136.61123006848212,7,mswep
SABANA GRANDE,0.7012201917912162,1810.78884765625,0.694871794871795,0.8703564727954972,132.3192452638748,7,mswep
LA LABOR,0.17775112532960646,10837.057730263154,0.4452347083926032,0.5754458912353649,47.090503005341574,7,mswep
LA MESA,-0.7424058577625199,5310.551940156251,0.3912765397624133,0.5656925753209501,74.52791586670375,7,mswep
POTRERILLOS,-3.8941270128435104,8702.663796452705,0.13834586466165413,0.2078245406046236,119.6516455537983,7,mswep
ESQUIAS,0.2529344193644394,2227.535975405738,0.5264367816091954,0.7010011123470522,17.87228975692167,7,chirps
LA ERMITA,-1.1910941327367444,2661.29572607556,0.2562278229069681,0.32237238107014676,63.368853364148926,7,chirps
SULACO,-0.40528762961698606,3287.11761846203,0.4137931034482758,0.5197044334975368,55.7327087057936,7,chirps
PLAYITAS,-2.7692683455936917,3914.998116650032,0.5075075075075075,0.6756756756756755,73.03197549054966,7,chirps
FLORES,0.5123034742026344,1743.4483921904568,0.5277382645803699,0.7045628624575992,289.06749479693895,7,chirps
PITO SOLO,-0.06410070569712834,12122.705438801013,0.36507936507936506,0.4964422550629447,27.993461082501437,7,chirps
SANTA ELENA,-0.024228373821482574,6325.970850221014,0.5494252873563219,0.7512791991101224,17.159846782167495,7,chirps
SANTA ROSA DE COPAN,0.6203808742567909,3068.3974065695543,0.641025641025641,0.8103238866396761,21.973111982801555,7,chirps
EL NISPERO,0.2257835237736402,2634.989436707587,0.5024630541871921,0.6453201970443349,16.158041604248236,7,chirps
LA UNION,-0.12301763444296476,4429.604985310689,0.3596059113300492,0.47536945812807874,38.03693293868158,7,chirps
SAN JOSE DE LA MONTAÃ‘A,-1.2526485147956063,8275.65536698724,0.21839080459770116,0.36151279199110126,28.6233611670146,7,chirps
SANTA RITA,-0.07551593089202258,2452.7282730786205,0.33333333333333337,0.4621489621489622,26.665880416198046,7,chirps
LA ENTRADA,0.23913929962151015,5663.19755980325,0.5105105105105104,0.6899004267425319,50.47243447932706,7,chirps
QUIMISTA,-2.18817236735552,7414.47485925305,0.4613074179515927,0.6503467500014286,456.3020924906392,7,chirps
LA CEIBA,0.29752744823091815,2876.131956694418,0.5128205128205129,0.6851782363977488,29.37407017249967,7,chirps
ROATAN,0.34443137394790135,1243.6712357244646,0.5268817204301075,0.7060483870967743,28.769698486854583,7,chirps
TELA,0.01488450139851294,5760.955734065213,0.317948717948718,0.4272045028142589,37.70803549499399,7,chirps
BALFATE,-0.3159185323956233,2223.346479627314,0.24075840199387075,0.3417732108531646,146.61589714565636,7,chirps
YORO,0.3113558777954011,1653.4746941882229,0.43162436955116895,0.6010067884531658,34.78886624982468,7,chirps
LA ESPERANZA,0.6364957188828716,2682.1774227032784,0.7056451612903227,0.8819648093841641,32.12942526203336,7,chirps
CAYETANO,-1.0493322969104106,9206.865960297813,0.18548387096774197,0.2719941348973607,28.66424048921672,7,chirps
EL GUINEO,-1.7267876500866741,29067.093217524496,-0.1379310344827586,-0.1408866995073891,45.051870149160074,7,chirps
AZACUALPA-PATUCA,-0.2810062683276757,18457.729791592123,0.4482758620689654,0.6019704433497536,46.00065533968446,7,chirps
SANTA MARIA,-1.0692889057871815,7971.538284811529,0.06403940886699505,0.07389162561576353,33.24323982457628,7,chirps
CATACAMAS,0.10287317570765864,3629.4640018971054,0.48461538461538467,0.6564727954971858,23.89245908990212,7,chirps
MANTO,-1.1189369898888315,5510.953725383849,0.29462365591397854,0.4141129032258065,43.143253088479874,7,chirps
EL VIJAO,-0.36698165401512295,7894.382863380622,0.20430107526881724,0.2846774193548387,27.153628580841406,7,chirps
LA LIMA,-2.683972014915999,5631.273005715596,0.25757575757575757,0.37800802139037437,55.038859353713,7,chirps
TEGUCIGALPA,0.4972307056244234,1255.3209729182358,0.6589743589743591,0.8120075046904317,62.5347365184664,7,chirps
SANTA LUCIA,0.5253708705483967,1356.5116064170159,0.6577540106951872,0.8258212375859434,27.34852309529273,7,chirps
LA VENTA,0.11122033942887466,1103.4083420388758,0.48502189151236796,0.6823385822132443,36.323935644207914,7,chirps
GUINOPE,-2.4262262224203184,6466.215639610838,0.2839970748952802,0.3535060168618775,706.7850255503874,7,chirps
SAN ANTONIO DE FLORES,0.2194329758395952,2519.536712001367,0.5206349206349207,0.7091377091377092,131.64562255840548,7,chirps
SAN LUCAS,0.48095401167802976,2602.150391650186,0.5222816399286988,0.7017570664629488,160.13413820104603,7,chirps
TEXIGUAT,0.24602918449328304,3453.6274183906453,0.538078428104633,0.7305356469872029,126.17747345475614,7,chirps
AMAPALA,0.7752397782933538,3123.8579796360063,0.7553342816500712,0.9174964438122333,30.730954443376223,7,chirps
ALIANZA,0.5234906233601634,9210.135400477717,0.5349034692501433,0.7169969903429299,41.19587979954497,7,chirps
CHOLUTECA,0.6235969595146031,4040.604463945391,0.689900426742532,0.8667250246197614,34.184671091548815,7,chirps
EL CEDRITO,0.3108420036622671,5850.569044655066,0.6186186186186187,0.8006164058795637,123.37682800722618,7,chirps
GOASCORAN,0.5756324413202285,2672.4865812517655,0.6415362731152205,0.823394244446876,27.97386887256956,7,chirps
LIURE,0.3256288959182859,2452.2229312219383,0.5220483641536273,0.683553999343473,105.71028615620304,7,chirps
NAMASIGUE,-0.7580979171016087,8296.694950426016,0.5530778293394611,0.7290090937312368,159.27163339022147,7,chirps
SABANA GRANDE,0.620758704264217,2298.4348005511324,0.6538461538461539,0.8232645403377112,110.02244301432245,7,chirps
LA LABOR,0.2840561923693057,9435.980533300715,0.5220483641536273,0.7185687712003501,35.25819532505629,7,chirps
LA MESA,0.3407798721065092,2009.1890265281531,0.45384615384615384,0.6457786116322702,41.757804655507734,7,chirps
POTRERILLOS,-2.8210110613196755,6794.464986692679,0.35311805608672403,0.4976587051596787,119.16980781925484,7,chirps
ESQUIAS,-1.126253636647256,6339.880448567401,0.48965517241379314,0.6796440489432702,36.46397408342551,7,agera5
LA ERMITA,-2.2637595194238633,3964.1515762411736,0.41565846827130387,0.5646440890434343,83.84401402225322,7,agera5
SULACO,-0.19369435854878891,2792.1783941938625,0.2660098522167487,0.3763546798029556,50.314411711125615,7,agera5
PLAYITAS,-19.092933925252183,20869.779294778655,0.49549549549549554,0.6963015647226173,202.70620343430318,7,agera5
FLORES,-1.317629620597497,8285.208981379035,0.5761024182076815,0.7752489331436699,523.6030532076899,7,agera5
PITO SOLO,-3.157180401347709,47360.43608624294,0.3862433862433862,0.5249042145593871,51.86618369095357,7,agera5
SANTA ELENA,-5.146443341219413,37962.45290883342,0.4298850574712643,0.585761957730812,51.138838540503464,7,agera5
SANTA ROSA DE COPAN,0.35451848641359385,5217.3182749935495,0.45748987854251016,0.640080971659919,32.72861704323807,7,agera5
EL NISPERO,0.4671873108644681,1813.3892144209697,0.5172413793103448,0.7241379310344827,16.409975298816303,7,agera5
LA UNION,-0.01501762945581886,4003.6122441175066,0.3054187192118226,0.4344827586206896,36.47602865999037,7,agera5
SAN JOSE DE LA MONTAÃ‘A,-1.151402088740169,7903.701853746855,0.36091954022988504,0.5328142380422692,26.82313278436238,7,agera5
SANTA RITA,-1.901922779843043,6617.873193666823,0.1680911680911681,0.2313797313797314,53.90755115898364,7,agera5
LA ENTRADA,0.2106574447627919,5875.19217439476,0.5555555555555556,0.748696064485538,55.20585546485395,7,agera5
QUIMISTA,-11.746678991442865,29643.921354043636,0.4042074769673564,0.5757809268605429,851.9220395238639,7,agera5
LA CEIBA,-0.7533158060241159,7178.597380330185,0.35384615384615387,0.5287054409005629,70.63318881492556,7,agera5
ROATAN,,,,,,7,agera5
TELA,-0.5094426427986354,8827.22103207018,0.20512820512820512,0.31332082551594753,62.28671619990966,7,agera5
BALFATE,-7.039253437833297,13582.942552909284,0.4075831214856867,0.567393667895596,297.65371019887607,7,agera5
YORO,0.19344911679198362,1936.5757028321732,0.4002853064154405,0.5624863242260146,28.687509632835308,7,agera5
LA ESPERANZA,0.5188437036033382,3550.292588083201,0.5443548387096775,0.7232404692082111,35.59929094232409,7,agera5
CAYETANO,-4.627946364873742,25284.209833249442,0.2540322580645162,0.3643695014662756,54.751050581711034,7,agera5
EL GUINEO,-3.6494280791122087,49562.11363926145,0.0,0.00985221674876847,63.279685464967436,7,agera5
AZACUALPA-PATUCA,-1.6745727502469947,38537.31426034419,0.3251231527093596,0.4748768472906402,68.82694124268254,7,agera5
SANTA MARIA,-0.09263562616397647,4209.169005331218,0.25123152709359603,0.3743842364532019,23.781894582101128,7,agera5
CATACAMAS,-1.5963868997305521,10504.080953105567,0.37948717948717947,0.5457786116322703,42.39829276190955,7,agera5
MANTO,-0.08993208856718438,2834.7068990568964,0.46666666666666673,0.6439516129032259,27.01564803587506,7,agera5
EL VIJAO,-2.21238988758072,18551.701556876844,0.30322580645161296,0.4112903225806452,48.485225624660764,7,agera5
LA LIMA,-0.2254130784670607,1873.1509255994588,0.44696969696969696,0.6280080213903744,27.995809751240458,7,agera5
TEGUCIGALPA,-0.16212044873769105,2901.5975889486263,0.6384615384615385,0.8213883677298311,90.11213707147512,7,agera5
SANTA LUCIA,0.5626025588796575,1250.1017503548499,0.5935828877005349,0.7809014514896867,31.10669816089544,7,agera5
LA VENTA,-1.112402508501336,2622.520128471925,0.5249648708133865,0.7299648993610145,46.34061585508495,7,agera5
GUINOPE,-0.3963641509368716,2635.3168545308727,0.3681443563457336,0.46446565193321127,473.5186996289378,7,agera5
SAN ANTONIO DE FLORES,0.3893303178462716,1971.1371803689533,0.5873015873015873,0.7737451737451738,114.20280648545452,7,agera5
SAN LUCAS,0.2817266058296177,3600.943723685948,0.6149732620320856,0.8071810542398777,132.64145001263654,7,agera5
TEXIGUAT,0.5570446912271092,2028.9944491705874,0.5067616941937814,0.6870930688185511,106.53941183154893,7,agera5
AMAPALA,,,,,,7,agera5
ALIANZA,0.40429709256908786,11513.94852832843,0.5820018879262566,0.7761047711447888,45.88990340500922,7,agera5
CHOLUTECA,0.5934397814665071,4364.335186428383,0.7240398293029873,0.8802932487143014,44.062406697154714,7,agera5
EL CEDRITO,0.5205426908073315,4070.326552550884,0.6306306306306306,0.8108108108108107,90.9883871074234,7,agera5
GOASCORAN,-0.0010581348223721587,6304.2388081896415,0.48790896159317215,0.6706423022212495,40.31695022577368,7,agera5
LIURE,-0.23268991414865958,4482.443651967429,0.6330014224751067,0.810263705000547,106.17447899618071,7,agera5
NAMASIGUE,-2.7953241232868877,17910.632953149954,0.46387172783309644,0.6406906581461068,214.30708052858898,7,agera5
SABANA GRANDE,0.6402338104355363,2180.4037151395523,0.6846153846153847,0.85328330206379,143.91100268100865,7,agera5
LA LABOR,0.10697159299149928,11769.916262148128,0.46230440967283076,0.6071780282306597,40.71212185043201,7,agera5
LA MESA,-2.0286954409835607,9230.940299358084,0.33333333333333337,0.45459662288930586,124.63527261645825,7,agera5
POTRERILLOS,-3.8644530265424644,8649.897955762252,0.1908340132894211,0.2557050564624647,134.84786000386052,7,agera5
ESQUIAS,-0.204946416806862,2259.1406619659583,0.4666666666666666,0.5757575757575757,20.024358980588346,8,imerg
LA ERMITA,0.6085089061827689,1004.4723942844923,0.6339869281045752,0.8101135190918473,40.474495018998674,8,imerg
SULACO,-2.3524669685750785,4003.005137906349,-0.24444444444444444,-0.29696969696969694,50.07059981933716,8,imerg
PLAYITAS,-0.8144930704457889,6020.655848348142,0.5833333333333334,0.7764705882352941,54.99829372332721,8,imerg
FLORES,0.5920746362587492,2116.9993584026224,0.7052631578947369,0.8466165413533834,87.90699842429458,8,imerg
PITO SOLO,-1.527557004792036,20276.588277054412,0.19999999999999998,0.23636363636363633,34.74286058104709,8,imerg
SANTA ELENA,-0.8353243568152575,32412.262195567822,0.3333333333333333,0.4545454545454545,33.842421726401405,8,imerg
SANTA ROSA DE COPAN,0.6358249944771119,9316.910055184944,0.7473684210526316,0.8932330827067668,24.720017514591497,8,imerg
EL NISPERO,0.8257848700254508,3346.838307978184,0.7777777777777777,0.9272727272727272,23.152903839570556,8,imerg
LA UNION,0.8159931743480138,3016.437307010601,0.6,0.7333333333333332,23.08019221717363,8,imerg
SAN JOSE DE LA MONTAÃ‘A,-0.4055710845981062,24471.700428451233,0.4222222222222222,0.5636363636363636,35.54043638407725,8,imerg
SANTA RITA,-2.8317174188945935,9544.546000994978,0.4666666666666666,0.6242424242424242,55.8974314792157,8,imerg
LA ENTRADA,0.5067523855570446,5459.4139715186075,0.6470588235294119,0.8348813209494325,50.1350495226927,8,imerg
QUIMISTA,-3.601722317595927,19556.86795746651,0.2647058823529411,0.40196078431372556,119.7025200158671,8,imerg
LA CEIBA,0.2324640478774539,13984.448714179704,0.4631578947368421,0.6165413533834586,109.87864598143877,8,imerg
ROATAN,,,,,,8,imerg
TELA,-0.9965803660012702,23628.84168618772,0.5263157894736842,0.7458646616541353,66.90193547408279,8,imerg
BALFATE,-6.038111553558664,30020.734777703656,0.2736842105263158,0.431578947368421,241.0529996551702,8,imerg
YORO,-0.177817895090296,2048.7179053842915,0.3684210526315789,0.4812030075187969,38.39925467848943,8,imerg
LA ESPERANZA,0.5385798041559388,3649.6210454903257,0.6210526315789474,0.7864661654135338,25.964833405750937,8,imerg
CAYETANO,-1.2609160310232381,6972.883283471057,0.23636363636363636,0.17272727272727276,35.94397771118605,8,imerg
EL GUINEO,-1.7588204318714666,46548.88630185084,-0.05454545454545454,-0.02727272727272728,75.89340886634302,8,imerg
AZACUALPA-PATUCA,-0.6997278335238966,10933.67147458927,0.15384615384615383,0.26373626373626374,46.93976319420584,8,imerg
SANTA MARIA,-0.8690435435471766,11650.250058216643,0.4666666666666666,0.6848484848484848,55.568176031816606,8,imerg
CATACAMAS,-0.5053150554313468,2554.3161978343496,0.5894736842105264,0.7864661654135338,28.877925695947944,8,imerg
MANTO,-0.33996647740702435,3661.6947208752563,0.2,0.27272727272727276,34.12320761396842,8,imerg
